country,neg_words,pos_words,nb_review
"United States, Hawaii",1.6046511627906976,4.209302325581396,43
"United States, Idaho",1.7142857142857142,3.4776119402985075,469
"United States, Illinois",2.1849944832659065,4.055535123207061,2719
"United States, Indiana",2.0,3.7413909520594193,1481
"United States, Iowa",2.237956204379562,4.367883211678832,685
"United States, Kansas",2.0397350993377485,4.041942604856512,453
"United States, Kentucky",1.6977225672877847,3.20703933747412,483
"United States, Louisiana",2.3736263736263736,3.4505494505494507,182
"United States, Maine",1.8995633187772927,4.091703056768559,229
"United States, Maryland",1.834440753045404,3.4152823920265782,1806
"United States, Massachusetts",2.2306878306878306,4.008465608465609,945
"United States, Michigan",2.5452586206896552,4.467672413793103,1392
"United States, Minnesota",2.214717741935484,4.122479838709677,1984
"United States, Mississippi",1.6666666666666667,3.3703703703703702,81
"United States, Missouri",2.1591695501730106,4.041522491349481,867
"United States, Montana",2.397590361445783,3.8674698795180724,83
"United States, Nebraska",2.2026143790849675,3.676470588235294,306
"United States, Nevada",1.334811529933481,3.190687361419069,451
"United States, New Hampshire",2.154954954954955,3.625225225225225,555
"United States, New Jersey",1.680289484887186,3.3077905491698596,2349
"United States, New Mexico",2.1236559139784945,3.8010752688172045,186
"United States, New York",1.8307522123893805,3.5637905604719764,2712
"United States, North Carolina",1.9917763157894737,3.5910087719298245,1824
"United States, North Dakota",1.1111111111111112,2.123456790123457,81
"United States, Ohio",2.0138269402319358,3.9826048171275645,2242
"United States, Oklahoma",1.9377777777777778,3.7466666666666666,225
"United States, Oregon",1.7484210526315789,3.4210526315789473,950
"United States, Pennsylvania",1.9786069651741294,3.484328358208955,4020
"United States, Rhode Island",2.2410714285714284,3.580357142857143,112
"United States, South Carolina",2.047430830039526,4.134387351778656,253
"United States, South Dakota",1.0,2.1818181818181817,11
"United States, Tennessee",1.8892185954500496,3.268051434223541,1011
"United States, Texas",1.5430204572803852,2.5508423586040916,3324
"United States, Utah",1.5030674846625767,2.6564417177914113,163
"United States, Vermont",2.9,4.586956521739131,230
"United States, Virginia",1.8702020202020202,3.3575757575757574,1980
"United States, Washington",2.0067592940292904,3.576417574164476,2663
"United States, West Virginia",1.8492063492063493,3.1825396825396823,126
"United States, Wisconsin",2.2423133235724744,4.068814055636896,1366
"United States, Wyoming",3.625,5.6,40
Uruguay,0.0,0.2222222222222222,9
Uzbekistan,1.0,2.0,1
Venezuela,4.741935483870968,6.838709677419355,62
Vietnam,1.0,3.0,1
Virgin Islands (U.S.),0.0,2.0,1
Wales,1.5772357723577235,3.227642276422764,123
Yemen,7.5,0.0,2
nan,2.5,4.5,2
