country,neg_words,pos_words,nb_review
"United States, Massachusetts",1.9234092694422624,3.6869599371563235,2546
"United States, Michigan",2.124485043883217,4.101916532330288,5583
"United States, Minnesota",1.707867298578199,3.3670142180094786,5275
"United States, Mississippi",1.3915343915343916,3.0105820105820107,189
"United States, Missouri",1.780543727481166,3.7418932197838193,3053
"United States, Montana",2.144194756554307,4.108614232209738,534
"United States, Nebraska",1.658374792703151,3.103648424543947,1206
"United States, Nevada",1.155688622754491,2.9033361847733103,1169
"United States, New Hampshire",2.1281055900621118,3.7111801242236027,1288
"United States, New Jersey",1.4957594448727833,3.19236700077101,7782
"United States, New Mexico",2.069164265129683,3.654178674351585,347
"United States, New York",1.6292023731048122,3.409278180619644,12136
"United States, North Carolina",1.9862786846463212,3.714218121599243,4227
"United States, North Dakota",1.263157894736842,2.8771929824561404,171
"United States, Ohio",1.7354023552502453,3.693204121687929,8152
"United States, Oklahoma",1.8913705583756346,3.6091370558375635,985
"United States, Oregon",1.6775231202251708,3.5098512263771613,2487
"United States, Pennsylvania",1.736253273030231,3.241688486868206,12603
"United States, Rhode Island",1.9431818181818181,3.871212121212121,264
"United States, South Carolina",1.7585071350164654,3.9352360043907795,911
"United States, South Dakota",1.2527472527472527,2.4835164835164836,91
"United States, Tennessee",1.7197690217391304,3.1467391304347827,2944
"United States, Texas",1.4327225615398853,2.644364242087729,10806
"United States, Utah",1.1170662905500706,2.394922425952045,709
"United States, Vermont",2.725111441307578,5.7043090638930165,673
"United States, Virginia",1.6737783895388851,3.317102546455609,5812
"United States, Washington",1.7536807278742763,3.7121588089330024,6045
"United States, West Virginia",1.2100840336134453,2.492997198879552,357
"United States, Wisconsin",1.8984806629834254,3.476289134438306,4344
"United States, Wyoming",2.254681647940075,4.1610486891385765,267
Uruguay,0.0,0.0,2
Venezuela,5.085714285714285,6.542857142857143,35
Virgin Islands (U.S.),1.6666666666666667,2.1666666666666665,6
Wales,2.1,3.2,10
