country,neg_words,pos_words,nb_review
Switzerland,1.650082918739635,2.5555555555555554,603
Taiwan,1.5573770491803278,2.8688524590163933,61
Thailand,1.0281195079086116,2.2390158172231986,569
Turkey,1.4107142857142858,1.8571428571428572,56
Uganda,2.0,5.0,2
Ukraine,1.303030303030303,2.1818181818181817,66
"United States, Alabama",1.559748427672956,2.660377358490566,318
"United States, Alaska",1.1228070175438596,2.4035087719298245,57
"United States, Arizona",1.8842364532019704,4.325123152709359,406
"United States, Arkansas",2.041958041958042,4.590909090909091,286
"United States, California",1.5813630041724618,3.209318497913769,2876
"United States, Colorado",2.0899280575539567,4.001798561151079,556
"United States, Connecticut",1.77,3.405,200
"United States, Delaware",2.2941176470588234,4.235294117647059,51
"United States, Florida",1.8084066471163245,3.873900293255132,1023
"United States, Georgia",1.9422310756972112,4.123505976095617,502
"United States, Hawaii",0.9473684210526315,2.8947368421052633,19
"United States, Idaho",1.732620320855615,3.5080213903743314,187
"United States, Illinois",1.8727097396335584,3.824493731918997,1037
"United States, Indiana",1.5108877721943048,3.7018425460636517,597
"United States, Iowa",1.9769736842105263,4.430921052631579,304
"United States, Kansas",2.1292134831460676,4.235955056179775,178
"United States, Kentucky",1.6818181818181819,3.54040404040404,198
"United States, Louisiana",1.7735849056603774,3.7169811320754715,53
"United States, Maine",1.943661971830986,4.929577464788732,71
"United States, Maryland",1.6427184466019418,3.545631067961165,515
"United States, Massachusetts",2.0539083557951483,3.9919137466307277,371
"United States, Michigan",1.7626112759643917,3.870919881305638,674
"United States, Minnesota",1.8355899419729207,3.980012894906512,1551
"United States, Mississippi",1.5,3.28125,32
"United States, Missouri",1.760204081632653,3.7908163265306123,392
"United States, Montana",2.1707317073170733,4.048780487804878,41
"United States, Nebraska",1.832167832167832,2.4685314685314683,143
"United States, Nevada",1.2473118279569892,3.4623655913978495,186
"United States, New Hampshire",2.1165413533834587,3.6390977443609023,266
"United States, New Jersey",1.65,3.3,820
"United States, New Mexico",1.8448275862068966,2.793103448275862,58
"United States, New York",1.702755905511811,3.3641732283464565,1016
"United States, North Carolina",1.6002252252252251,3.054054054054054,888
"United States, North Dakota",0.5217391304347826,2.1739130434782608,23
"United States, Ohio",1.8796630565583634,4.160048134777377,831
"United States, Oklahoma",1.8431372549019607,4.049019607843137,102
"United States, Oregon",1.5564853556485356,3.6506276150627617,478
"United States, Pennsylvania",1.6063829787234043,3.3126022913256956,1222
"United States, Rhode Island",1.8333333333333333,3.5555555555555554,18
"United States, South Carolina",1.9051724137931034,4.129310344827586,116
"United States, South Dakota",1.7777777777777777,2.5555555555555554,9
"United States, Tennessee",1.8527777777777779,3.2694444444444444,360
"United States, Texas",1.5027494108405341,2.8939512961508247,1273
"United States, Utah",1.2835820895522387,2.791044776119403,134
"United States, Vermont",2.189189189189189,4.27027027027027,74
"United States, Virginia",1.6131105398457584,3.3239074550128533,778
"United States, Washington",1.6317991631799162,3.573221757322176,956
"United States, West Virginia",1.35,2.525,40
"United States, Wisconsin",1.9270833333333333,3.951388888888889,576
"United States, Wyoming",2.6666666666666665,4.074074074074074,27
Venezuela,5.0625,7.0625,48
Wales,1.3195488721804511,2.9323308270676693,266
nan,1.0,1.0,1
