country,neg_words,pos_words,nb_review
"United States, Kentucky",1.3472714386959603,2.7179305457122607,1411
"United States, Louisiana",2.0,3.0623052959501558,963
"United States, Maine",1.9827586206896552,4.088669950738916,406
"United States, Maryland",1.8828183873398643,3.614920874152223,2654
"United States, Massachusetts",2.0663793103448276,3.8245689655172415,2320
"United States, Michigan",2.317705962676377,4.3247610377787895,4394
"United States, Minnesota",1.7039352703199706,3.3753218094887827,5438
"United States, Mississippi",1.3733333333333333,3.56,225
"United States, Missouri",1.733960650128315,3.8038209295694325,3507
"United States, Montana",2.13,3.526666666666667,300
"United States, Nebraska",1.8366336633663367,3.4034653465346536,808
"United States, Nevada",1.216148023549201,3.07905803195963,1189
"United States, New Hampshire",2.1643489254108723,3.729456384323641,1582
"United States, New Jersey",1.4537037037037037,2.883703703703704,5400
"United States, New Mexico",1.9959839357429718,3.6224899598393576,249
"United States, New York",1.6252164331811743,3.189674169683614,6353
"United States, North Carolina",1.9306992787707746,3.515208529319536,3189
"United States, North Dakota",0.9220338983050848,2.7389830508474575,295
"United States, Ohio",1.8591588654464162,3.7872013413441388,7157
"United States, Oklahoma",1.869022869022869,3.41995841995842,962
"United States, Oregon",1.5045888069102034,3.208565772899046,5557
"United States, Pennsylvania",1.8194019307746645,3.1794207676006594,8494
"United States, Rhode Island",2.0386740331491713,3.4696132596685083,181
"United States, South Carolina",1.8598425196850394,3.8188976377952755,635
"United States, South Dakota",1.3017241379310345,2.7672413793103448,116
"United States, Tennessee",1.6482579688658265,2.8825055596738323,2698
"United States, Texas",1.4884123711340207,2.774762886597938,36375
"United States, Utah",1.3982758620689655,2.5724137931034483,580
"United States, Vermont",2.703422053231939,6.074144486692015,526
"United States, Virginia",1.7467472118959109,3.0838754646840147,4304
"United States, Washington",1.8741496598639455,3.7342857142857144,7350
"United States, West Virginia",1.3385416666666667,2.7734375,384
"United States, Wisconsin",1.920388798889146,3.6790094885443185,4321
"United States, Wyoming",1.8601398601398602,4.776223776223776,143
Venezuela,6.559523809523809,8.321428571428571,84
Virgin Islands (U.S.),0.6666666666666666,2.0,3
Wales,0.5,3.5,4
